id,text,timestamp,user_location,latitude,longitude,zipcode,county,city,state,city_state,full_text,compound_sentiment,positive_sentiment,negative_sentiment,neutral_sentiment
1.14314E+18,,Mon Jun 24 13:07:26 +0000 2019,"Istanbul, Turkey",,,,,,,,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",0.5106,0.142,0,0.858
1.14314E+18,,Mon Jun 24 13:07:17 +0000 2019,baltimo,,,,,,,,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",0.5106,0.142,0,0.858
1.14314E+18,,Mon Jun 24 13:06:01 +0000 2019,"Seattle, WA",47.61,-122.33,98101,53033,Seattle,WA,Seattle WA,"Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to a representative for the city’s housing authority. https://t.co/FSkUl39Jtl",0.5574,0.161,0,0.839
1.14314E+18,,Mon Jun 24 13:01:17 +0000 2019,"San Diego, CA",32.72,-117.18,92101,6073,San Diego,CA,San Diego CA,"We need Kamala, Diane, Nancy, Swalwell, Schiff &amp; crew to list what they have done to improve California except getting Rich themselves!  
From San Diego to Oregon! Kamala &amp; Nancy makes us Proud! https://t.co/rahIxHGUk1",0.8879,0.253,0,0.747
1.14313E+18,,Mon Jun 24 12:30:06 +0000 2019,Canada,,,,,,,,"Join us w/ @CFICECan &amp; New Commons Development for a FREE webinar this Wednesday from 12-1pm EST 
We will discuss the #housingcrisis &amp; how #CCE can play a role in achieving #affordablehousing for students and the wider public. REGISTER HERE! 
https://t.co/mvME0fATjb",0.837,0.199,0,0.801
1.14313E+18,,Mon Jun 24 12:16:05 +0000 2019,New England,,,,,,,,"@greta I would love to know why the cost of education has gone up so much. When I was in college you could pay for public college with savings from summer job, work study and a regular student loan. That's tuition, fees and housing. You can no longer do that today.",0.3818,0.08,0.068,0.852
1.14312E+18,,Mon Jun 24 11:41:28 +0000 2019,"Los Angeles, CA",33.97,-118.25,90001,6037,Los Angeles,CA,Los Angeles CA,"@ForeignPolicy Thats bcuz Europe has ended up with a secret population of a billion ppl &amp; there absolutely no public severance or welfare or housing,Many are homeless &amp; no african is nice to its native europeans with no african wantin to go to health clinics,who knows whom might have a sickness",-0.5689,0.052,0.138,0.811
1.14312E+18,,Mon Jun 24 11:23:15 +0000 2019,Canada,,,,,,,,"Director, Housing Policy: BC Public Service (Victoria, BC): ""position is excluded from union membership. Are you interested in helping to tackle British Columbia's critical housing issues? The Housing Policy Branch..."" victoria eluta https://t.co/nJXyw2NLJw",0.0516,0.127,0.122,0.751
1.14309E+18,,Mon Jun 24 09:26:36 +0000 2019,Leafy Surrey,,,,,,,,"@jeremycorbyn FIXED

""Brexit has caused insecurity across the country in people's housing, employment and access to public services, like healthcare.

Of course it has affected people's mental health. We must end Brexit and start investing in people and communities.""",-0.2263,0.058,0.103,0.839
1.14306E+18,,Mon Jun 24 07:20:17 +0000 2019,"Los Angeles, CA",33.97,-118.25,90001,6037,Los Angeles,CA,Los Angeles CA,"Uhhhh...read this thread and WTF and definitely let’s repurpose the CSP budget, including the part that should be paying for public housing resident services (not only LA City but also the Housing Authority pay for this). https://t.co/2a1NpIb6yP",-0.2655,0.081,0.107,0.811
1.14305E+18,,Mon Jun 24 07:00:56 +0000 2019,Scotland,,,,,,,,RT @Gil_Ian_Gillies: Taking it to the public this morning with @Article12 at #Falkirk housing hub. Giving facts and #mythbusting #mimo #GRT…,0.34,0.107,0,0.893
1.14305E+18,,Mon Jun 24 06:42:37 +0000 2019,Scotland,,,,,,,,Taking it to the public this morning with @Article12 at #Falkirk housing hub. Giving facts and #mythbusting #mimo #GRTHM https://t.co/jKlaGkxuU3,0.34,0.112,0,0.888
1.14304E+18,,Mon Jun 24 06:04:54 +0000 2019,"San Mateo, CA",37.57,-122.32,94401,6081,San Mateo,CA,San Mateo CA,"Why yes, we *can* start another thread to laugh at Cupertino Planning Commission Chair @rwang0, who openly threatens members of the public for making fun of him and his absurd anti-housing positions. This is that thread. He will probably block you, but it'll still be funny. Go! https://t.co/KQDpGAYTuK",0.7712,0.186,0.067,0.747
1.14303E+18,,Mon Jun 24 05:44:31 +0000 2019,"King County, WA ",,,,,king county,wa,king county wa,"Mike, that is for the city, not me. City purchase would remove those properties totally from the tax base -- we have enough unnecessary tax giveaways already -- and it would likely lead to lengthy, costly litigation at public expense. We need housing. https://t.co/cHI1PEGrGN",-0.296,0,0.071,0.929
1.14303E+18,,Mon Jun 24 05:42:33 +0000 2019,Covfefe Square,,,,,,,,"RT @NOlympicsLA: 3D print us 300,000 units of public housing. https://t.co/QtjzThUGLa",0,0,0,1
1.14302E+18,,Mon Jun 24 05:08:23 +0000 2019,"Berkeley, CA.",,,,,,,,"Backwards Society

You can’t build it
Because you killed it
Anit that some bullshit

Both parties supported RAD
It’s not srprising and not sad
They all thought that public housing is bad

So they turn it to private... https://t.co/WOCFQdl6UX",-0.7388,0.144,0.225,0.63
1.14302E+18,,Mon Jun 24 05:04:21 +0000 2019,"San Francisco, CA",,,94101,,san francisco,ca,san francisco ca,"@OTMBrooke @evictionlab Stellar reporting.
Opened my eyes to crisis that, as homeowner, I have been unaware of. 
Another GD travesty of corporate and individual greed subverting humane public policy. 
Would be interesting to compare American rental housing system to that in other countries.",-0.8625,0.052,0.237,0.712
1.14301E+18,,Mon Jun 24 04:34:29 +0000 2019,"Memphis, TN",35.17,-90.07,38103,47157,Memphis,TN,Memphis TN,@MinxMirt @TedCornwell @byrne2008 @SheriffGuerra I CARE because this is my country and this Invasion affects us all. Black folks have been highly affected in the job area and public housing,0.466,0.12,0.058,0.823
1.14301E+18,,Mon Jun 24 04:27:00 +0000 2019,"Alberta, Canada",,,,,,,,"We're hiring! 
Come work with the Alberta Network of Public Housing Agencies as a part-time Communications Consultant https://t.co/3m19SWPT2J Apply today. #yeg #yegjobs #jobs #edmonton #nonprofit https://t.co/ovgTfxhNYw",0,0,0,1
1.14301E+18,,Mon Jun 24 04:11:20 +0000 2019,"Austin, TX",30.27,-97.74,78701,48453,Austin,TX,Austin TX,"#DataViz @tableau Housing median listing prices minus construction costs, per sqft, per zipcode
https://t.co/X10pLnZDnm https://t.co/EzFNKhKDuL",0,0,0,1
1.143E+18,,Mon Jun 24 03:41:07 +0000 2019,Sonoran Desert,,,,,,,,"Wish I'd seen #CircuitCity in #Philly, a choreoplay / Black quantum futurist exploration of public/private ownership, housing, and tech by Camae Ayewa/@MoorMother + @AfroFuturAffair. https://t.co/LN9e061uGd",0.5574,0.187,0,0.813
1.143E+18,,Mon Jun 24 03:22:07 +0000 2019,United States,,,,,,,,#RT @ewarren: The 8 Mile Wall was built in the 1940s to separate Black families from white families. It’s a powerful reminder that Black Americans still feel the impact of generations of racist federal laws—and a reminder that our government needs to mak… https://t.co/Lo9d4pffnE,-0.296,0.061,0.087,0.852
1.143E+18,,Mon Jun 24 03:18:17 +0000 2019,"Victoria, BC, Canada",,,,,,,,RT @VicBuilders: Another #VictoriaBC Council shakedown: $1 million to city fund after councillors balked at sending medical facility to pub…,-0.296,0,0.104,0.896
1.14299E+18,,Mon Jun 24 03:13:06 +0000 2019,USA,,,,,,,,"@kellybell73 @wziminer @pamsky65 @americanzionism In short, we need to get a controlled, orderly immigration process in place and dedicate much more resources to handling the public health and housing crisis at the border. This can be done, if Congress could get along and actually deal with it.",-0.6249,0,0.084,0.916
1.14299E+18,,Mon Jun 24 02:58:11 +0000 2019,"Sacramento, CA",38.58,-121.49,95811,6067,Sacramento,CA,Sacramento CA,Article on HUD proposal to evict mixed status families from public housing and section 8 housing. Another ghastly effort to demonize and punish immigrants: https://t.co/NjnIqDIbqG,-0.5267,0,0.129,0.871
1.14298E+18,,Mon Jun 24 02:17:25 +0000 2019,"Claremont, CA",34.16,-117.71,91711,6037,Claremont,CA,Claremont CA,"RT @HACLA1938: “You can imagine, if you’re forcing the eviction of nearly one-third of these very large public housing sites, the impact th…",-0.4588,0,0.12,0.88
1.14297E+18,,Mon Jun 24 01:53:01 +0000 2019,New York,,,,,,,,"RT @DefendGlendale: Whitewashing the defend public housing column: Letter to the Editor. 
https://t.co/ncuAlAomzb",0,0,0,1
1.14297E+18,,Mon Jun 24 01:34:18 +0000 2019,Minneapolis ,,,,,,,,"@Beklemmt130 If things had been different, and I went to a city school and lived in a city neighborhood in public housing, my life would most likely be a lot different. So, I feel so much for those that don’t have opportunity, and I think that needs to change.",0.4215,0.062,0,0.938
1.14297E+18,,Mon Jun 24 01:31:14 +0000 2019,"Seattle, WA",47.61,-122.33,98101,53033,Seattle,WA,Seattle WA,"RT @ElectScott2019: Sure, #TheMasters were cool…but have you tried: 

1️⃣Increasing taxes on privately owned golf courses, 

2️⃣Using the r…",0.3182,0.113,0,0.887
1.14296E+18,,Mon Jun 24 01:12:41 +0000 2019,"Redmond, WA",47.68,-122.12,98052,53033,Redmond,WA,Redmond WA,Berlin’s new plans suggest something more fundamental: a city working toward a housing market where real estate’s function as an investment takes a backseat to its *public accessibility and utility.* https://t.co/l2xRcJaJPK @CityLab,0,0,0,1
1.14296E+18,,Mon Jun 24 01:04:21 +0000 2019,"Edmonton, Alberta, Canada",,,,,,,,RT @homelesshub: What role does public policy have in both the creation and eradication of homelessness? How does #HousingFirst function as…,0.2732,0.095,0,0.905
1.14295E+18,,Mon Jun 24 00:30:27 +0000 2019,ACETOWN,,,,,,,,"RT @ElectScott2019: Many think Seattle is a ""green"" city. The perception doesn't match reality.

This is my campaign's vision for how union…",0.25,0.091,0,0.909
1.14295E+18,,Mon Jun 24 00:07:20 +0000 2019,"Broken Arrow, Oklahoma",35.98,-95.82,74011,40143,Broken Arrow,OK,Broken Arrow OK,Tulsa OK USA - Community Outreach Specialist - PT - Public housing. Girl Scouting in the School Day: Public housing. Girl Scouting in the School Day. Community troops. Alternative schools. ... Human relations and probl https://t.co/06NktV3X5D,0.6166,0.14,0,0.86
1.14294E+18,,Sun Jun 23 23:20:37 +0000 2019,"South Florida and California, USA",,,,,,,,RT @Bici_Urbana: When work makes the #SeattleTimes. #transportationequity #freetransit https://t.co/c31yN6Njv6,0,0,0,1
1.14293E+18,,Sun Jun 23 22:49:13 +0000 2019,United States,,,,,,,,@LadyRedWave The homeless living in tents are largely drug addicted or have severe mental illness. What we are witnessing is a massive public health crisis in terms of its cause. Building housing is not going to solve this societal breakdown.,-0.8748,0,0.239,0.761
1.14293E+18,,Sun Jun 23 22:41:03 +0000 2019,CA / WA,37.2691755,-119.3066075,,,,,,"@aprinceofwhales @BrentToderian A review was just conducted of the cities four public courses.  Jefferson Park + West Seattle are most likely to be converted to public housing, but still not probable.  It is safe to say though, there is already a tension between the city and their golf courses.",0.2263,0.076,0.058,0.866
1.14292E+18,,Sun Jun 23 22:21:38 +0000 2019,"Oakland, CA",37.77,-122.22,94601,6001,Oakland,CA,Oakland CA,"@sodevious Housing is ~ 50% more expensive in SF compared to NYC. Public transit is garbage in comparison, if you even have it in your hood. Hard to find food after 9pm. Also it doesn't get much cheaper even if you take an hour or two commute each way, there's no getting away from it...",-0.3818,0,0.065,0.935
1.14292E+18,,Sun Jun 23 22:10:36 +0000 2019,"San Francisco, CA",,,94101,,san francisco,ca,san francisco ca,"@SPUR_Urbanist @SFBART @Uber_SF No Way - public co's are already have a free ride.  Just like housing, they don't want affordable - they just want profit.",0.7232,0.287,0.153,0.56
1.14291E+18,,Sun Jun 23 21:40:45 +0000 2019,"Minneapolis, MN",44.99,-93.27,55401,27053,Minneapolis,MN,Minneapolis MN,RT @YMC_MN: RALLY TO KEEP PUBLIC HOUSING PUBLIC: Join public housing residents at MPHA’s monthly board meeting to oppose MPHA and the City’…,0.296,0.091,0,0.909
1.14291E+18,,Sun Jun 23 21:26:28 +0000 2019,NM,35.0115135,-106.6818675,87105,35001,Albuquerque,NM,Albuquerque NM,"https://t.co/lUTK2xfdla
Nearly 400 people buried in Tampa are missing. What happened to Zion Cemetery?

Were they moved? Or do these African-Americans still lie beneath the ground along North Florida Avenue where restaurant trucks and public housing residents come and go?",-0.4098,0,0.066,0.934
1.1429E+18,,Sun Jun 23 21:18:42 +0000 2019,"Minneapolis, MN",44.99,-93.27,55401,27053,Minneapolis,MN,Minneapolis MN,"Whitewashing the defend public housing column: Letter to the Editor. 
https://t.co/ncuAlAomzb",0,0,0,1
1.14289E+18,,Sun Jun 23 20:15:14 +0000 2019,"St. Louis, MO",38.77,-90.79,63367,29183,Lake Saint Louis,MO,Lake Saint Louis MO,"June 1946: The Fed Board publishes the three-part research report ""Housing, Social Security, and Public Works"" https://t.co/IvIaTirXWM",0.34,0.13,0,0.87
1.14289E+18,,Sun Jun 23 20:09:40 +0000 2019,"San Antonio, Texas",29.48,-98.53,78201,48029,San Antonio,TX,San Antonio TX,"1,500 Seattle public-housing residents to get transit cards https://t.co/KY24jB9W2B",0,0,0,1
1.14289E+18,,Sun Jun 23 20:06:34 +0000 2019,"California, USA",,,,,,,,RT @Bici_Urbana: When work makes the #SeattleTimes. #transportationequity #freetransit https://t.co/c31yN6Njv6,0,0,0,1
1.14289E+18,,Sun Jun 23 20:04:00 +0000 2019,"San Antonio, TX",29.48,-98.53,78201,48029,San Antonio,TX,San Antonio TX,"1,500 Seattle public-housing residents to get transit cards https://t.co/4ZVfFvvTHc",0,0,0,1
1.14288E+18,,Sun Jun 23 19:43:36 +0000 2019,Seattle,,,,,,,,1500 Seattle public-housing residents to get transit cards – KOMO News https://t.co/czO4nQ4mrj https://t.co/qdq9PXxGki,0,0,0,1
1.14288E+18,,Sun Jun 23 19:37:17 +0000 2019,"Seattle, WA",47.61,-122.33,98101,53033,Seattle,WA,Seattle WA,"@mhendr61 @aprinceofwhales @KarlAlexPauls We have almost 4 public golf courses. Usage rates are declining. You can disagree about how we could use some of them better, as open parks or housing or both. But we’re for sure not lacking in public golf courses",0.4767,0.107,0.039,0.853
1.14288E+18,,Sun Jun 23 19:27:29 +0000 2019,"San Francisco, CA",,,94101,,san francisco,ca,san francisco ca,@BrandonHarami @MattHaneySF @qwhelan @rolandlisf @SandraLeeFewer @AaronPeskin @shamannwalton @FitzTheReporter The best part of Breed's bill is the part the Peskin hates - the clause preventing public appeals.  That clause is essential to getting affordable housing built quickly and at a reasonable cost.,0.296,0.095,0.09,0.814
1.14288E+18,,Sun Jun 23 19:24:50 +0000 2019,"Santa Cruz County, CA",37,-122.1,95060,6087,Santa Cruz,CA,Santa Cruz CA,"@PRstallion78 @KeithDFox45 @FOXBaltimore I'm glad to hear that you approve of a more robust and heavily subsidized Obamacare with firm price controls in place, and plentiful subsidized and public housing.",0.6901,0.174,0,0.826
1.14288E+18,,Sun Jun 23 19:22:42 +0000 2019,"Victoria, BC",,,,,,,,"Another #VictoriaBC Council shakedown: $1 million to city fund after councillors balked at sending medical facility to public hearing. $60 million over budget for bridge, $14 million for 2 bike lanes. Collects million$ from condo developments &amp; wants more https://t.co/y8oLWy5Oq2",-0.296,0,0.055,0.945
1.14287E+18,,Sun Jun 23 18:53:20 +0000 2019,"Santa Cruz County, CA",37,-122.1,95060,6087,Santa Cruz,CA,Santa Cruz CA,"@PRstallion78 @KeithDFox45 @FOXBaltimore It's time you found out Japan has a socialized medical system with prices set by the government, of which the government pays most of the cost. And an extremely robust public housing system.",0.4005,0.073,0,0.927
1.14287E+18,,Sun Jun 23 18:52:08 +0000 2019,"Los Angeles, CA",33.97,-118.25,90001,6037,Los Angeles,CA,Los Angeles CA,"RT @Susan_Shelley: Think we're in the first ""housing crisis"" ever? Guess again. A look at some of the solutions that have been tried in the…",-0.5267,0.061,0.147,0.791
1.14286E+18,,Sun Jun 23 18:19:41 +0000 2019,Southern California,,,,,,,,"RT @Susan_Shelley: Think we're in the first ""housing crisis"" ever? Guess again. A look at some of the solutions that have been tried in the…",-0.5267,0.061,0.147,0.791
1.14286E+18,,Sun Jun 23 18:11:09 +0000 2019,Salish Sea,,,,,,,,"@Lidsville @ChMacArthur @starvancouver @globeandmail @VancouverSun @theprovince Can you outline what these serious contradictions are? 

I think bringing together demand management, changes to zoning to increase dense, diverse, affordable neighbourhoods, and encouraging public investment in housing is a fairly nuanced approach.",0.3818,0.13,0.116,0.753
1.14286E+18,,Sun Jun 23 18:04:42 +0000 2019,"Los Angeles, CA",33.97,-118.25,90001,6037,Los Angeles,CA,Los Angeles CA,"""In addition to supporting schools in Colorado, marijuana tax revenues have been used to fund cannabis research, substance abuse treatment and prevention efforts, affordable housing, mental health services, and other public health programs.""
https://t.co/CMQ1D17NtN",-0.3182,0.074,0.107,0.818
1.14285E+18,,Sun Jun 23 17:46:43 +0000 2019,"Calgary, Alberta",,,,,,,,RT @homelesshub: What role does public policy have in both the creation and eradication of homelessness? How does #HousingFirst function as…,0.2732,0.095,0,0.905
1.14285E+18,,Sun Jun 23 17:26:06 +0000 2019,"Georgia, USA",,,,,,,,RT @8richard6: Kamala seems more worried about Illegals than her citizens she is responsible for! They’re dying &amp; living in rat infested sq…,-0.1243,0.088,0.107,0.805
1.14285E+18,,Sun Jun 23 17:24:53 +0000 2019,"Round Rock, TX",30.5,-97.64,78664,48453,Round Rock,TX,Round Rock TX,@amany_hammadd They were also against the idea of having these people sent to sanctuary cities where public housing for them is available.,0,0,0,1
1.14284E+18,,Sun Jun 23 17:00:29 +0000 2019,Canada,,,,,,,,What role does public policy have in both the creation and eradication of homelessness? How does #HousingFirst function as a social policy in Canada? Check out this report for answers to these questions and more: https://t.co/7JItQCtVIs #Right2Housing https://t.co/9eQIfi9OTq,0.3527,0.064,0,0.936
1.14284E+18,,Sun Jun 23 16:57:59 +0000 2019,"Cleveland, OH",41.47,-81.74,44102,39035,Cleveland,OH,Cleveland OH,"RT @MikeLindblom: ‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit. Report by @heidigroover @…",0.5106,0.142,0,0.858
1.14283E+18,,Sun Jun 23 16:40:27 +0000 2019,"Seattle, WA",47.61,-122.33,98101,53033,Seattle,WA,Seattle WA,"RT @komonews: Some Seattleites who live in public housing will soon have access to free transit passes as part of a one-year, $1 million pi…",0.5106,0.125,0,0.875
1.14283E+18,,Sun Jun 23 16:26:37 +0000 2019,"Olympia, WA",47,-122.9,98501,53067,Olympia,WA,Olympia WA,@kennuck Housing for profit. Capitalism. Lack of public housing. Take your pick.,0.1531,0.191,0.151,0.658
1.14283E+18,,Sun Jun 23 16:26:22 +0000 2019,Vancouver,,,,,,,,"Wall St: We profit from places w/high public investment +low housing supply growth

#vanre: To combat high housing prices, strengthen the ban on multifamily housing on most land (multifam = only physical way to increase housing supply in Vancouver)

Wall St: Sounds good! https://t.co/aLbMtYnrb1",0.7424,0.24,0.109,0.651
1.14283E+18,,Sun Jun 23 16:21:19 +0000 2019,"Dallas, TX",32.79,-96.8,75201,48113,Dallas,TX,Dallas TX,“I may look like a highland park white lady but I grew up in public housing and I will fuck u up” my mom is unmatched,-0.6652,0.065,0.23,0.705
1.14283E+18,,Sun Jun 23 16:19:26 +0000 2019,"New Orleans, LA",29.96,-90.08,70112,22071,New Orleans,LA,New Orleans LA,"@ericswalwell @realDonaldTrump The census is to know who is in this country . Citizens pay the taxes for roads , Bridges , water , utilities , public buildings , education , all levels , healthcare , housing  any infrastructure that illegals use , citizens are forced to pay for",-0.5859,0,0.139,0.861
1.14283E+18,,Sun Jun 23 16:16:38 +0000 2019,"San Francisco, CA",,,94101,,san francisco,ca,san francisco ca,RT @sfchronicle: The recent wave of SF tech companies going public sparked fears of even more frenzy in what’s already the country’s most e…,-0.659,0,0.197,0.803
1.14283E+18,,Sun Jun 23 16:13:22 +0000 2019,"Seattle, WA",47.6148172,-122.3306024,98101,53033,Seattle,WA,Seattle WA,"1,500 Seattle public-housing residents to get transit cards https://t.co/6YFYtqX9th",0,0,0,1
1.14283E+18,,Sun Jun 23 16:09:06 +0000 2019,"Florida, USA",,,,,,,,RT @sfchronicle: The recent wave of SF tech companies going public sparked fears of even more frenzy in what’s already the country’s most e…,-0.659,0,0.197,0.803
1.14282E+18,,Sun Jun 23 16:01:01 +0000 2019,"San Francisco, CA",,,94101,,san francisco,ca,san francisco ca,"The recent wave of SF tech companies going public sparked fears of even more frenzy in what’s already the country’s most expensive housing market, but the median single-family home price has risen only slightly. https://t.co/c2WPSE4QZ8 https://t.co/E5MgBOoZUE",-0.4012,0,0.098,0.902
1.14282E+18,,Sun Jun 23 16:00:53 +0000 2019,Occupied Duwamish Territory ,,,,,,,,"RT @komonews: Some Seattleites who live in public housing will soon have access to free transit passes as part of a one-year, $1 million pi…",0.5106,0.125,0,0.875
1.14282E+18,,Sun Jun 23 16:00:00 +0000 2019,"Seattle, WA",47.61,-122.33,98101,53033,Seattle,WA,Seattle WA,"Some Seattleites who live in public housing will soon have access to free transit passes as part of a one-year, $1 million pilot program.

https://t.co/8ZYNoupC2F",0.5106,0.125,0,0.875
1.14282E+18,,Sun Jun 23 15:49:05 +0000 2019,"Jackson, Mississippi",32.29,-90.19,39201,28049,Jackson,MS,Jackson MS,@AFrameJXN @jxncat @FBrownWilliams Yes! We should invest in housing solutions to prevent and resolve homelessness so that everyone congregating in public spaces is stably housed.,0.75,0.286,0,0.714
1.14282E+18,,Sun Jun 23 15:24:33 +0000 2019,"Toronto, Ontario",,,,,,,,"RT @compartycanada: Since you asked... It's because of... Die Linke &amp; Social Democrats!. In 2004, they sold 65k houses belonging to public…",-0.636,0,0.166,0.834
1.14281E+18,,Sun Jun 23 14:57:22 +0000 2019,"California, USA",,,,,,,,RT @8richard6: Kamala seems more worried about Illegals than her citizens she is responsible for! They’re dying &amp; living in rat infested sq…,-0.1243,0.088,0.107,0.805
1.1428E+18,,Sun Jun 23 14:24:32 +0000 2019,United States,,,,,,,,"RT @seattlepi: Some Seattleites who live in public housing will soon have access to free transit passes as part of a one-year, $1 million p…",0.5106,0.125,0,0.875
1.1428E+18,,Sun Jun 23 14:19:37 +0000 2019,"Huntington Beach, CA",33.67,-117.96,92646,6059,Huntington Beach,CA,Huntington Beach CA,"RT @Susan_Shelley: Think we're in the first ""housing crisis"" ever? Guess again. A look at some of the solutions that have been tried in the…",-0.5267,0.061,0.147,0.791
1.14279E+18,,Sun Jun 23 13:58:48 +0000 2019,😊 On the beautiful East Coast,,,,,,,,RT @JacquelineBPay1: @thesuperbiate @AnnieGabstonH I have been saying drop him in a public housing unit with no resources except what he's…,-0.5106,0,0.202,0.798
1.14279E+18,,Sun Jun 23 13:46:25 +0000 2019,"Seattle, Washington, USA",,,,,,,,"Some Seattleites who live in public housing will soon have access to free transit passes as part of a one-year, $1 million pilot program.
https://t.co/8SMNxPwep1",0.5106,0.125,0,0.875
1.14279E+18,,Sun Jun 23 13:24:33 +0000 2019,"Whittier, California",34.01,-118.03,90601,6037,Whittier,CA,Whittier CA,"Subsidized affordable housing owned by for-profit entities usually has time-limited affordability (offered in exchange for public money or a density bonus). Market rate needs to be affordable too, but that requires confronting the housing shortage. https://t.co/hREvxGsmgM",-0.5267,0,0.118,0.882
1.14279E+18,,Sun Jun 23 13:22:47 +0000 2019,"Michigan, USA",,,,,,,,We on our way up I appreciate everyone who listen to my Single and put it in there playlists I came from Public Housing” 🔥 GO STREAM My NEW SINGLE PROBLEMS FT. SLAD3  we on a race to 15k I need y’all help we so close… https://t.co/YTxfh5YbvO,-0.1111,0.107,0.116,0.776
1.14278E+18,,Sun Jun 23 13:10:32 +0000 2019,Boston or Cambridge,,,,,,,,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",0.5106,0.142,0,0.858
1.14277E+18,,Sun Jun 23 12:40:25 +0000 2019,"San Diego, CA",32.72,-117.18,92101,6073,San Diego,CA,San Diego CA,Kamala seems more worried about Illegals than her citizens she is responsible for! They’re dying &amp; living in rat infested squalor &amp; diseases!  https://t.co/rahIxHGUk1,-0.1967,0.084,0.112,0.804
1.14277E+18,,Sun Jun 23 12:35:36 +0000 2019,"San Diego, CA",32.72,-117.18,92101,6073,San Diego,CA,San Diego CA,If your POOR in Kamala’s Ca. is life better if you’re an Illegal! https://t.co/rahIxHGUk1,-0.7027,0.134,0.357,0.509
1.14277E+18,,Sun Jun 23 12:34:52 +0000 2019,"San Diego, CA",32.72,-117.18,92101,6073,San Diego,CA,San Diego CA,"Tariffs are temporary &amp; Welfare, free education &amp; Housing last 20-30yrs! https://t.co/rahIxHGUk1",0.5562,0.246,0,0.754
1.14277E+18,,Sun Jun 23 12:09:51 +0000 2019,"San Diego, CA",32.72,-117.18,92101,6073,San Diego,CA,San Diego CA,30-50% of California Homeless Shelters are occupied by Illegals &amp; 20-40% of California Public Housing driving citizens into Plague infested encampments!    https://t.co/rahIxHGUk1,0,0,0,1
1.14277E+18,,Sun Jun 23 12:09:38 +0000 2019,"San Diego, CA",32.72,-117.18,92101,6073,San Diego,CA,San Diego CA,30-50% of California Homeless Shelters are occupied by Illegals &amp; 20-40% of California Public Housing driving citizens into Plague infested encampments!   https://t.co/uGUZDEYGvj,0,0,0,1
1.14276E+18,,Sun Jun 23 12:01:43 +0000 2019,United States,,,,,,,,Secrets cost. I'm using public housing. It's better to have than have not. Self control and discipline comes to play.,0.6486,0.227,0,0.773
1.14276E+18,,Sun Jun 23 12:00:56 +0000 2019,"San Diego, CA",32.72,-117.18,92101,6073,San Diego,CA,San Diego CA,"The facts about Homeless LA; every-body with Ca. ID receives $230-cash, @230 food-stamps 100’s of food banks, 100’s of Churches feeding! Illegals receive higher amounts &amp; free housing with Kids! https://t.co/rahIxHGUk1",0.5972,0.115,0,0.885
1.14276E+18,,Sun Jun 23 11:54:04 +0000 2019,"Riverside, CA",33.99,-117.37,92501,6065,Riverside,CA,Riverside CA,Opinion: Public housing and the limits of good intentions https://t.co/f7IGh766Cf,0.4404,0.244,0,0.756
1.14276E+18,,Sun Jun 23 11:45:19 +0000 2019,United States,,,,,,,,Living on a prayer is about being in co-ed public housing. Couples decide that family will help them after they get on their feet. It's about private housing and steady income.,0.4019,0.085,0,0.915
1.14275E+18,,Sun Jun 23 11:11:49 +0000 2019,"Houston, Texas",29.8384948,-95.4464865,77018,48201,Houston,TX,Houston TX,"We need strong legal protections for #LGBT. 29 states, including Texas, don't have laws that prohibit discrimination in workplace, housing &amp; public accommodations on basis of both sexual orientation &amp; gender identity.
#EqualityAct #LGBTQ #Stonewall #TXlege
https://t.co/6ZabZxLjF1",0.5859,0.121,0,0.879
1.14273E+18,,Sun Jun 23 09:50:46 +0000 2019,USA,,,,,,,,"@V_of_Europe Then why is western EU turning into a violence-prone cesspool? Why is Paris, France losing over $1Billion a year for past 3 yrs?  Why did London become the stabbing death capital of the world? Why are poor German families expelled from public housing in favor of illegal invaders?",-0.9254,0.046,0.275,0.68
1.14272E+18,,Sun Jun 23 09:02:43 +0000 2019,Henderson NV,,,,,,,,@Public_Citizen @AOC It was President Clinton who deregulated housing that led to the foreclosures. The banks just followed the rules that were set for them by the government.,-0.5267,0,0.112,0.888
1.14271E+18,,Sun Jun 23 08:15:17 +0000 2019,Southern California,,,,,,,,"Think we're in the first ""housing crisis"" ever? Guess again. A look at some of the solutions that have been tried in the past, and how they turned out, in Sunday's column: https://t.co/d62QWdrLWl",-0.5267,0.047,0.115,0.838
1.1427E+18,,Sun Jun 23 07:32:45 +0000 2019,United States,,,,,,,,@thesuperbiate @AnnieGabstonH I have been saying drop him in a public housing unit with no resources except what he's proposed to hand out (like food boxes and Trump care) or a border facility- I'd pay to view it,-0.128,0.08,0.143,0.777
1.14269E+18,,Sun Jun 23 07:08:45 +0000 2019,"Orange County, CA",,,92862,6059,orange county,ca,orange county ca,Public housing and the limits of good intentions https://t.co/gM1B661OjC,0.4404,0.266,0,0.734
