id,text,timestamp,user_location,latitude,longitude,zipcode,county,city,state,city_state,full_text,compound_sentiment,positive_sentiment,negative_sentiment,neutral_sentiment
1143553359594643456,,Tue Jun 25 16:15:41 +0000 2019,Canada,,,,,,,,"Sidewalk ONLY committing to 5% affordable in what it will build on public land! Toronto Housing now is 1/3 - condo, 1/3 luxury rental and 1/3 (80% AMR.)    Sidewalk is 50% ownership, 45% luxury rental (100% AMR and up),  5% affordable rental- (60%AMR)  @WaterfrontTO @joe_cressy https://t.co/HJ4BTOx4vJ",0.1511,0.035,0.0,0.965
1143551317974978560,,Tue Jun 25 16:07:35 +0000 2019,West Sacramento,,,,,,,,RT @jfenster: .@PaloAltoUSD would get $138m (how about next door @RavenswoodCSD?) over 2 decades from @Stanford's public benefits plan for…,0.3818,0.126,0.0,0.874
1143551183040200704,,Tue Jun 25 16:07:02 +0000 2019,"Bend, OR",44.0,-121.3,97701.0,41013.0,bend,or,bend or,RT @BendBizAdvocate: Join the @CityofBend Affordable Housing Committee today @ 11 in Council Chambers for a public brainstorming session on…,0.296,0.115,0.0,0.885
1143550480255111171,,Tue Jun 25 16:04:15 +0000 2019,"Bend, OR",44.0,-121.3,97701.0,41013.0,bend,or,bend or,Join the @CityofBend Affordable Housing Committee today @ 11 in Council Chambers for a public brainstorming session on policies to increase affordable/attainable housing supply #inBend. Can't make it? Share your ideas here and I'll bring them up during the round-table session. https://t.co/2auGdPhFGR,0.3843,0.104,0.044,0.853
1143550391751020544,,Tue Jun 25 16:03:54 +0000 2019,"San Jose, California",,,95101.0,6085.0,san jose,ca,san jose ca,.@PaloAltoUSD would get $138m (how about next door @RavenswoodCSD?) over 2 decades from @Stanford's public benefits plan for expansion. A big deal https://t.co/Vbn76eXyrl @rolandlisf @sfchronicle,0.3818,0.106,0.0,0.894
1143550006751666178,,Tue Jun 25 16:02:22 +0000 2019,"San Francisco, CA",,,94101.0,,san francisco,ca,san francisco ca,@mindykaling @RAICESTEXAS Please donate to @devmissionorg we train public housing youth and young adults for careers in tech!,0.3802,0.132,0.0,0.868
1143549976309620737,,Tue Jun 25 16:02:15 +0000 2019,"Pitt Meadows, BC",,,,,,,,"Learn about the challenges and opportunities facing Pitt Meadows in terms of housing and growth at the Engagement &amp; Priorities Committee Meeting tonight  (June 25) at 7pm. There will be an opportunity for public to ask questions. For information, visit https://t.co/vgiSmxRFiy. https://t.co/Rbm4Y3A1O5",0.8834,0.249,0.0,0.751
1143549319607283712,,Tue Jun 25 15:59:38 +0000 2019,Seattle,47.614817200000005,-122.3306024,98101.0,53033.0,Seattle,WA,Seattle WA,"Make transit free, easy and accessible for those who need it most! Ridership will follow! Seattle voter-approved transit funding is adding service and paying for transit passes. #STBDSuccess @seattledot https://t.co/ajiLf7ZHQQ",0.7772,0.195,0.0,0.805
1143548916958240770,,Tue Jun 25 15:58:02 +0000 2019,"San Francisco, CA",,,94101.0,,san francisco,ca,san francisco ca,"RT @rolandlisf: .@Stanford offers $3.4 billion in new housing and $1.3 billion for transit, public education as it seeks to add 2.3 million…",0.0,0.0,0.0,1.0
1143548743293161472,,Tue Jun 25 15:57:21 +0000 2019,"Oakland, CA",37.77,-122.22,94601.0,6001.0,oakland,ca,oakland ca,"RT @rolandlisf: .@Stanford offers $3.4 billion in new housing and $1.3 billion for transit, public education as it seeks to add 2.3 million…",0.0,0.0,0.0,1.0
1143548566226399232,,Tue Jun 25 15:56:38 +0000 2019,"Edmonton, AB / Toronto, ON",,,,,,,,"RT @Shayne_Ramsay: What are the housing options for vulnerable youth in BC -- including Indigenous youth, youth aging out of care, and #LGB…",0.3182,0.123,0.073,0.805
1143548448291131392,,Tue Jun 25 15:56:10 +0000 2019,"Holdrege, NE",40.5,-99.3,68949.0,31137.0,holdrege,ne,holdrege ne,Plan to attend tonight's Public Community &amp; Hometown Housing Opportunities Meeting. 5:30 pm at the Phelps County Community Foundation. See the flyer for more information.  #GROW37 #WelcomeHome37 https://t.co/FaZdBtqEzv,0.3818,0.088,0.0,0.912
1143547548084461569,,Tue Jun 25 15:52:36 +0000 2019,"Denton, TX",33.22,-97.15,76201.0,48121.0,denton,tx,denton tx,@aymmiJ his plan would make 2-4 year public schools tuition-free and offer grants for housing and books. You’d still be pretty covered.,0.6249,0.203,0.0,0.797
1143546538905370624,,Tue Jun 25 15:48:35 +0000 2019,"SF Bay Area, California",,,,,sf bay area,ca,sf bay area ca,@NeoLibBen @TheFrisc It is more complicated since this is about housing built with public money on public land,0.0,0.0,0.0,1.0
1143545908954447873,,Tue Jun 25 15:46:05 +0000 2019,"North Carolina, USA",,,,,,,,"RT @MayorOfLA: Since this #ABridgeHome site opened in March:

✅ 72 homeless Angelenos moved inside &amp; on the path to permanent housing
✅ 605…",0.0,0.0,0.0,1.0
1143543815996731392,,Tue Jun 25 15:37:46 +0000 2019,San Diego,,,,,,,,"@soledadobrien This is the poll in the article. 
Seven in ten (71%) Americans favor laws that would protect gay, lesbian, bisexual, and transgender people against discrimination in jobs, public accommodations, and housing. 
https://t.co/oD9Fb2z8NC",0.6486,0.146,0.0,0.854
1143543235794464768,,Tue Jun 25 15:35:28 +0000 2019,San Diego,,,,,,,,"@JRubinBlogger Seven in ten (71%) Americans favor laws that would protect gay, lesbian, bisexual, and transgender people against discrimination in jobs, public accommodations, and housing. 
https://t.co/oD9Fb2z8NC",0.6486,0.181,0.0,0.819
1143542815345041408,,Tue Jun 25 15:33:47 +0000 2019,"Ottawa, Ontario",,,,,,,,"RT @Shayne_Ramsay: What are the housing options for vulnerable youth in BC -- including Indigenous youth, youth aging out of care, and #LGB…",0.3182,0.123,0.073,0.805
1143542025926643712,,Tue Jun 25 15:30:39 +0000 2019,"Missoula, Montana",46.86,-113.99,59801.0,30063.0,missoula,mt,missoula mt,#Missoula’s proposed new housing policy received mixed reviews during a public hearing Monday night in front of the City Council. https://t.co/Ek2mNI6Kto,0.0,0.0,0.0,1.0
1143540748530388994,,Tue Jun 25 15:25:35 +0000 2019,Memphis.,,,,,,,,"@RareOats I’d work for some integrated Dept of Architecture/Housing/Planning/Building that exists in my head, acquiring properties for public housing, assessing for renovations/preservations, public transit design, new builds, research GND aesthetics 🥰",0.4588,0.083,0.0,0.917
1143540703819173894,,Tue Jun 25 15:25:24 +0000 2019,"Austin, TX",30.27,-97.74,78701.0,48453.0,austin,tx,austin tx,"RT @Kristian_WIT: THREAD 🔊 @JulianCastro: “When I was HUD Secretary, one of the things we built from scratch was this partnership between h…",0.0,0.0,0.0,1.0
1143537903315968000,,Tue Jun 25 15:14:16 +0000 2019,United States,,,,,,,,"RT FannieMae RT CPExecutive: ""I’ve seen estimates that the backlog is as high as $70 billion,"" said Bob Simpson of Fannie Mae, on public housing rehab needs across the U.S. https://t.co/lFjHz5o7kf",0.0,0.0,0.0,1.0
1143537589921701888,,Tue Jun 25 15:13:01 +0000 2019,"Irvine, CA",33.74,-117.76,92602.0,6059.0,irvine,ca,irvine ca,"RT FannieMae RT CPExecutive: ""I’ve seen estimates that the backlog is as high as $70 billion,"" said Bob Simpson of Fannie Mae, on public housing rehab needs across the U.S. https://t.co/TlQF9ViTFD",0.0,0.0,0.0,1.0
1143533837236035584,,Tue Jun 25 14:58:07 +0000 2019,"Eagan, MN",,,,,eagan,mn,eagan mn,"“To ensure that the market can produce homes that meet the diverse needs of the growing US population, the public, private, and nonprofit sectors must address constraints on the development process”  CC #mnleg Commission On Housing Affordability",0.5106,0.109,0.0,0.891
1143531563931463681,,Tue Jun 25 14:49:05 +0000 2019,"Seattle, WA",47.614817200000005,-122.3306024,98101.0,53033.0,Seattle,WA,Seattle WA,"Don’t really have an opinion on the college loans thing, but do think all public colleges and universities should be free tuition. Still tough for many because of housing costs though.",0.5719,0.126,0.05,0.824
1143527960072167424,,Tue Jun 25 14:34:46 +0000 2019,"San Jose, CA",,,95101.0,6085.0,san jose,ca,san jose ca,"RT @paloaltoweekly: #Stanford has offered #SantaClaraCounty a $4.7B deal for transportation projects, housing and public schools in exchang…",0.0,0.0,0.0,1.0
1143526079379828736,,Tue Jun 25 14:27:17 +0000 2019,California!,,,,,,,,"RT @coronalibrary: Veterans – Learn about Affordable Housing and Homelessness Prevention this Friday, June 28, from 1 to 4 p.m. at the Coro…",0.0,0.0,0.0,1.0
1143526011969200128,,Tue Jun 25 14:27:01 +0000 2019,"Minneapolis, MN",44.99,-93.27,55401.0,27053.0,minneapolis,mn,minneapolis mn,"Leader of the Mpls Public Housing Authority (MPHA)—who spearheaded big ownership changes to the agency's business model—is leaving to lead the NYC Housing Authority. MPHA commissioners will pick a new director in coming weeks, &amp; Mpls City Council will confirm that appointment. https://t.co/zWgjRzu0pt",0.1531,0.061,0.0,0.939
1143523557298921472,,Tue Jun 25 14:17:16 +0000 2019,Canada,,,,,,,,"We should be demanding a public solution to affordable housing. Not private, tech-focused glorified dorms. Or a mkt where #moneylaundering &amp; investors spike pricing.
Demand better of ⁦@liberal_party⁩ ⁦@NDP⁩ ⁦@OntarioNDP⁩ ⁦@LPC_O⁩  https://t.co/X3VWkdrARU",0.0253,0.143,0.168,0.689
1143523236203966466,,Tue Jun 25 14:15:59 +0000 2019,"Berk, Minnesota",,,,,berk,mn,berk mn,RT @DeniseMaesEsq: Great conversation with ⁦@RachelBarkow⁩ and ⁦@pweiser⁩ about mass incarceration. Takeaway: longer prison sentences are n…,0.25,0.235,0.146,0.619
1143523165097943040,,Tue Jun 25 14:15:42 +0000 2019,Canada,,,,,,,,"FOR THE PEOPLE:   ""Berlin’s new plans suggest ... a city working toward a housing market where real estate’s function as an investment takes a backseat to its public accessibility and utility."" https://t.co/UbFbOqrjHO",0.0,0.0,0.0,1.0
1143522592520908800,,Tue Jun 25 14:13:26 +0000 2019,"Austin, TX",30.27,-97.74,78701.0,48453.0,austin,tx,austin tx,@AnnieRoonie13 This is a constant topic of conversation in Austin and one big reason that Google is providing computers/free internet in public housing. The cell phone issue is a wrinkle. Thanks for sharing!,0.7177,0.171,0.0,0.829
1143520480126754817,,Tue Jun 25 14:05:02 +0000 2019,United States,,,,,,,,"@DHermanStudio @AnnaQuinnPatch @ParkSlopePatch this is mostly not the case in park slope, except in south slope (ps 124), and mostly bc there is not AFAIK any school that has public housing in its zone. biggest inequity is ps 282/321, but 282 is in D13 and you can’t rezone it into D15.",0.0,0.0,0.0,1.0
1143516949282000896,,Tue Jun 25 13:51:00 +0000 2019,New York & Los Angeles,,,,,,,,"Stanford commits to $4.7 billion for housing, transit, public education https://t.co/3nLiCoV3kM",0.0258,0.099,0.0,0.901
1143515665560735744,,Tue Jun 25 13:45:54 +0000 2019,United States,,,,,,,,"@BillOReilly 2. Point is: you can't give people FREE MONEY THAT YOU TOOK FROM OTHER PEOPLE.

I'VE SEEN WHAT HAPPENS WHEN YOU GIVE PEOPLE FREE MONEY.

IN GARY... people were getting free housing, welfare, food stamps, other ""public assistance."" The town went to hell rapidly.",-0.8311,0.06,0.2,0.74
1143514827358261248,,Tue Jun 25 13:42:34 +0000 2019,Seattle,,,,,,,,"RT @Bici_Urbana: ‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit https://t.co/FJ1KcsmTmD",0.5106,0.163,0.0,0.837
1143514251702784001,,Tue Jun 25 13:40:17 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,"RT @Bici_Urbana: ‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit https://t.co/FJ1KcsmTmD",0.5106,0.163,0.0,0.837
1143513822142971909,,Tue Jun 25 13:38:35 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,"RT @Bici_Urbana: ‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit https://t.co/FJ1KcsmTmD",0.5106,0.163,0.0,0.837
1143512548567900160,,Tue Jun 25 13:33:31 +0000 2019,Oceanside,,,,,,,,"READ the BOGUS headline AGAIN - ""ALLEGEDLY""  Just a WORD that the biased media uses to capture the public, which they will sometimes overlook, and go on to the article that either SAYS NOTHING about the headline, over some other BOGUS... https://t.co/BFm2qXfDcG",-0.2732,0.0,0.051,0.949
1143508997607165952,,Tue Jun 25 13:19:25 +0000 2019,"Texas, USA",,,,,,,,RT @Suluclac: UNACCEPTABLE. Over $4B in aid proposed to care for migrant children at the border WHILE many of our own inner city kids langu…,-0.1363,0.107,0.125,0.768
1143508771387387905,,Tue Jun 25 13:18:31 +0000 2019,United States,,,,,,,,"@FelixChaser Housing is a public good also, should mortgages be forgiven for everyone?",0.6705,0.355,0.0,0.645
1143507043719864320,,Tue Jun 25 13:11:39 +0000 2019,Seattle,,,,,,,,RT @AbramskySasha: Article on HUD proposal to evict mixed status families from public housing and section 8 housing. Another ghastly effort…,0.0,0.0,0.0,1.0
1143502975379263490,,Tue Jun 25 12:55:29 +0000 2019,"Denver, CO",39.75,-105.0,80202.0,8031.0,denver,co,denver co,RT @DeniseMaesEsq: Great conversation with ⁦@RachelBarkow⁩ and ⁦@pweiser⁩ about mass incarceration. Takeaway: longer prison sentences are n…,0.25,0.235,0.146,0.619
1143502914729627648,,Tue Jun 25 12:55:14 +0000 2019,"Seattle, Washington",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,"RT @Bici_Urbana: ‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit https://t.co/FJ1KcsmTmD",0.5106,0.163,0.0,0.837
1143501320503980033,,Tue Jun 25 12:48:54 +0000 2019,"Portland, OR",45.51,-122.69,97201.0,41051.0,portland,or,portland or,@RealCandaceO @BernieSanders @AOC It’s called low income housing and public transit.   It already exists.  If you had to use it you would demand it be funded as well.,-0.128,0.068,0.117,0.814
1143500907444940802,,Tue Jun 25 12:47:16 +0000 2019,USA,,,,,,,,UNACCEPTABLE. Over $4B in aid proposed to care for migrant children at the border WHILE many of our own inner city kids languish in substandard schools &amp; limited public housing. Where’s THEIR DREAM. These migrants CHOSE to drag their kids here. I RESENT THIS!!!,-0.6006,0.11,0.202,0.688
1143493300290297856,,Tue Jun 25 12:17:02 +0000 2019,"Rochester, MN",44.08,-92.51,55901.0,27109.0,rochester,mn,rochester mn,Public housing waitlist opens for two-bedroom townhomes https://t.co/YxhRqoHifX,0.0,0.0,0.0,1.0
1143492688932691969,,Tue Jun 25 12:14:36 +0000 2019,"Austin, Texas",30.27,-97.74,78701.0,48453.0,austin,tx,austin tx,"Download a copy of my ""People's Plan to Preserve Austin's Public Housing"" at https://t.co/oDLYZ4w6KK

All public housing should be built or retrofitted to the international Passivhaus standard. https://t.co/kbW4CYWEFT",0.0,0.0,0.0,1.0
1143490240247738369,,Tue Jun 25 12:04:52 +0000 2019,"San Francisco, CA",,,94101.0,,san francisco,ca,san francisco ca,"Stanford commits to $4.7 billion for housing, transit, public education - https://t.co/1QOBzxwUDm https://t.co/8JVXoK5Vxc",0.0258,0.091,0.0,0.909
1143486003212115969,,Tue Jun 25 11:48:02 +0000 2019,"Jerusalem, Israel",,,,,,,,"RT @CAgovernor: When it comes to solving the crisis California faces like housing, clean drinking water, homelessness, @kkellyjanus is help…",0.3612,0.274,0.148,0.578
1143454784340537350,,Tue Jun 25 09:43:59 +0000 2019,Canada,,,,,,,,@LindaFrum I remember during that election they moved my neighborhood voting place from the school gym where there wer over a dozen voting stations to a public housing meeting room 2km away where there was only one voting station. It took 2 1/2 hour of waiting to vote but no one left,-0.4215,0.0,0.056,0.944
1143447137595875329,,Tue Jun 25 09:13:36 +0000 2019,None of your business,,,,,,,,"RT @8richard6: We need Kamala, Diane, Nancy, Swalwell, Schiff &amp; crew to list what they have done to improve California except getting Rich…",0.4404,0.116,0.0,0.884
1143431621690851328,,Tue Jun 25 08:11:57 +0000 2019,"Los Angeles, CA #DTLA ",,,,,,,,"RT @MayorOfLA: Since this #ABridgeHome site opened in March:

✅ 72 homeless Angelenos moved inside &amp; on the path to permanent housing
✅ 605…",0.0,0.0,0.0,1.0
1143417056387379200,,Tue Jun 25 07:14:04 +0000 2019,"Memphis, TN",35.17,-90.07,38103.0,47157.0,memphis,tn,memphis tn,"@AthLib420 @BernieSanders Wait so I can catch a plane to Germany and just get free college? That’s a good deal, do we also get to vote while we are there? Or run for local office from our hotel room? Because that’s what we have here. Free college, driver license, free housing and public assistance. Right?",0.9295,0.223,0.0,0.777
1143405680277147648,,Tue Jun 25 06:28:52 +0000 2019,Las Vegas,,,,,,,,"RT @Kristian_WIT: THREAD 🔊 @JulianCastro: “When I was HUD Secretary, one of the things we built from scratch was this partnership between h…",0.0,0.0,0.0,1.0
1143403080941129728,,Tue Jun 25 06:18:32 +0000 2019,"New Orleans, LA",29.96,-90.08,70112.0,22071.0,new orleans,la,new orleans la,@albundy8675309 @RealCandaceO @BernieSanders @AOC Sounds like you shouldn’t have bought those things according to your own values but actually housing should be free and you should have good public transit,0.8979,0.314,0.0,0.686
1143398858225008641,,Tue Jun 25 06:01:45 +0000 2019,he/him,,,,,,,,RT @GP_Jacob: Just like we don’t have to means test to see who is poor enough to “deserve” debt cancellation we don’t have to put limits on…,-0.4767,0.078,0.174,0.748
1143398195675799552,,Tue Jun 25 05:59:07 +0000 2019,"New Orleans, LA",29.96,-90.08,70112.0,22071.0,new orleans,la,new orleans la,@DesertArtistry @RealCandaceO @BernieSanders @AOC Let’s fucking do it. Housing should be free and we can replace your car with public transit. Come on Julie!,0.5562,0.135,0.0,0.865
1143393125022310400,,Tue Jun 25 05:38:58 +0000 2019,"Denver, CO",39.75,-105.0,80202.0,8031.0,denver,co,denver co,"Great conversation with ⁦@RachelBarkow⁩ and ⁦@pweiser⁩ about mass incarceration. Takeaway: longer prison sentences are not the best sentences and public safety is more about housing, health care and jobs. #criminaljusticereform #endcashbail https://t.co/QGDxGaE98x",0.5903,0.283,0.151,0.566
1143391182472400897,,Tue Jun 25 05:31:15 +0000 2019,San Francisco Bay Area,,,,,,,,"RT @rolandlisf: .@Stanford offers $3.4 billion in new housing and $1.3 billion for transit, public education as it seeks to add 2.3 million…",0.0,0.0,0.0,1.0
1143390120122277890,,Tue Jun 25 05:27:02 +0000 2019,"San Diego, CA",32.72,-117.18,92101.0,6073.0,san diego,ca,san diego ca,"...Thereby creating a scale of public funded drug housing not seen since the “Projects”, all in the name of evidenced based mercy. @naehomelessness is advancing one of the worst social experiments of our time. One need only to look at the crisis on our west coast...",-0.6705,0.087,0.152,0.761
1143373397834883078,,Tue Jun 25 04:20:35 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,"RT @OfficeofMayor: MORNING READ: @MayorJenny's expanded ORCA opportunity program is changing the lives of 1,500 public housing residents in…",0.4215,0.135,0.0,0.865
1143370899837476864,,Tue Jun 25 04:10:39 +0000 2019,"San Francisco, CA",,,94101.0,,san francisco,ca,san francisco ca,"RT @rolandlisf: .@Stanford offers $3.4 billion in new housing and $1.3 billion for transit, public education as it seeks to add 2.3 million…",0.0,0.0,0.0,1.0
1143365922339479554,,Tue Jun 25 03:50:53 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,RT @LaurenMcgowan: The @UnitedWayKC team recognizes that we have a disaster on our hands when it comes to #homelessness and our response is…,-0.6249,0.0,0.163,0.837
1143365576472944641,,Tue Jun 25 03:49:30 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,RT @LaurenMcgowan: The @UnitedWayKC team recognizes that we have a disaster on our hands when it comes to #homelessness and our response is…,-0.6249,0.0,0.163,0.837
1143365255445151745,,Tue Jun 25 03:48:14 +0000 2019,Seattle,,,,,,,,RT @LaurenMcgowan: The @UnitedWayKC team recognizes that we have a disaster on our hands when it comes to #homelessness and our response is…,-0.6249,0.0,0.163,0.837
1143365234192728065,,Tue Jun 25 03:48:09 +0000 2019,"Vancouver, BC",,,,,,,,"“To some, ‘affordable housing’ is another word for social or public housing where the government either owns, subsidizes, or has a stake in that housing. Others interpret it as more modestly priced market homes,” 

https://t.co/tydsPhIfEJ",0.0,0.0,0.0,1.0
1143357588735533056,,Tue Jun 25 03:17:46 +0000 2019,Silicon Valley,,,,,,,,"RT @paloaltoweekly: #Stanford has offered #SantaClaraCounty a $4.7B deal for transportation projects, housing and public schools in exchang…",0.0,0.0,0.0,1.0
1143357255590395905,,Tue Jun 25 03:16:26 +0000 2019,"Palo Alto, California",37.44,-122.15,94301.0,6085.0,palo alto,ca,palo alto ca,"#Stanford has offered #SantaClaraCounty a $4.7B deal for transportation projects, housing and public schools in exchange for approval of the university's expansion plans, which the Planning Commission will consider on Thursday. https://t.co/uxOk1CNO5o https://t.co/qlQkX496Hf",0.4767,0.091,0.0,0.909
1143356906234208256,,Tue Jun 25 03:15:03 +0000 2019,United States,,,,,,,,"5) Can any Dem candidates answer these concern?! They want to take our tax cuts, let in more illegals to take jobs &amp; get on public housing &amp; other sorts of welfare. When does someone on the Dem side speak up for our own citizens? When? I'm sick of identity politics, lobbying,",-0.7455,0.023,0.134,0.843
1143355042965012481,,Tue Jun 25 03:07:39 +0000 2019,"San Bruno, CA",37.5861127,-122.36737735,94010.0,6081.0,Burlingame,CA,Burlingame CA,I’m here on behalf of @hlc_sanmateo and there is an overwhelming level of public support for more affordable housing on this public land for seniors.  #affordablehousing #Burlingame https://t.co/lL1L0edy7h,0.4019,0.091,0.0,0.909
1143353619187556352,,Tue Jun 25 03:01:59 +0000 2019,San Francisco,,,,,,,,"RT @rolandlisf: .@Stanford offers $3.4 billion in new housing and $1.3 billion for transit, public education as it seeks to add 2.3 million…",0.0,0.0,0.0,1.0
1143352342554660864,,Tue Jun 25 02:56:55 +0000 2019,United States,,,,,,,,"RT @Kristian_WIT: THREAD 🔊 @JulianCastro: “When I was HUD Secretary, one of the things we built from scratch was this partnership between h…",0.0,0.0,0.0,1.0
1143352293984788481,,Tue Jun 25 02:56:44 +0000 2019,"Nashville, TN",36.17,-86.78,37201.0,47037.0,nashville,tn,nashville tn,RT @LorienTinuviel: Nearly 400 people buried in Tampa are missing. What happened to Zion Cemetery? Were they moved? Or do these African-Ame…,-0.3736,0.0,0.109,0.891
1143350488043147264,,Tue Jun 25 02:49:33 +0000 2019,"San Mateo County, Calif.",37.5861127,-122.36737735,94010.0,6081.0,Burlingame,CA,Burlingame CA,Supporting a community desire for more affordable housing on the Peninsula Health Care District’s public lands! #AffordableHousing #Burlingame #phcd https://t.co/bpKD0mxM7l,0.8439,0.362,0.0,0.638
1143349494760771586,,Tue Jun 25 02:45:36 +0000 2019,United States,,,,,,,,"@azredsoxfan65 John Kelly is an unreconstructed racist thug who grew up in the 60s/70s in then lily white Oak Square, Brighton. When they were stoning school kids in Southie, punks in Brighton were torching just integrated public housing. At DHS and subsequently, Kelly’s reverted to his roots.",-0.6124,0.0,0.08,0.92
1143349326833475590,,Tue Jun 25 02:44:56 +0000 2019,"Denver, CO",39.75,-105.0,80202.0,8031.0,denver,co,denver co,"@plexus12 YIMBY's out tonight, of course. We've heard that:
- Density is a climate answer
- Public assets like Sloan's should be shared
- Housing is the solution to housing problems

OK, enough livetweeting.",0.7983,0.307,0.07,0.623
1143348754193571840,,Tue Jun 25 02:42:40 +0000 2019,minneapolis,,,,,,,,Just like we don’t have to means test to see who is poor enough to “deserve” debt cancellation we don’t have to put limits on who is poor enough to “deserve” public housing,-0.7351,0.062,0.216,0.721
1143343537741684736,,Tue Jun 25 02:21:56 +0000 2019,"Los Angeles, CA",33.97,-118.25,90001.0,6037.0,los angeles,ca,los angeles ca,"RT @MayorOfLA: Since this #ABridgeHome site opened in March:

✅ 72 homeless Angelenos moved inside &amp; on the path to permanent housing
✅ 605…",0.0,0.0,0.0,1.0
1143340906814353408,,Tue Jun 25 02:11:29 +0000 2019,brooke.evans@wisc.edu,,,,,,,,"RT @Kristian_WIT: THREAD 🔊 @JulianCastro: “When I was HUD Secretary, one of the things we built from scratch was this partnership between h…",0.0,0.0,0.0,1.0
1143340696650186752,,Tue Jun 25 02:10:38 +0000 2019,Prince George,,,,,,,,"The student housing apartment building at 1404 Patricia Blvd. passes public hearing and gets its variance permit ( – some concerns about parking near the library were mentioned, however.) #CityofPG  More info on this building: https://t.co/HbK4hdjVW3",0.0,0.0,0.0,1.0
1143338701965025280,,Tue Jun 25 02:02:43 +0000 2019,"Washington, USA",,,,,,,,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",0.5106,0.142,0.0,0.858
1143336279645384704,,Tue Jun 25 01:53:05 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,"@j__z45 @BernieSanders Why is college expensive, gating edu is damaging to growth. It's a question of priorities, taxes going to benefit the whole of society. 50 yrs ago public college was virtually free, 82% covered including housing assist. Time Wall St thru taxing speculation transactions paid back.",0.6808,0.164,0.061,0.775
1143335039687467010,,Tue Jun 25 01:48:10 +0000 2019,United States,,,,,,,,"Blaqq people cannot say this, yet she does anyways. Clearly she isn't talking to blaqqs (who intimately know about section 8 housing and public transportation). https://t.co/BCQiT06WpX",0.4019,0.101,0.0,0.899
1143334852483276800,,Tue Jun 25 01:47:25 +0000 2019,"Wisconsin, USA",,,,,,,,RT @LorienTinuviel: Nearly 400 people buried in Tampa are missing. What happened to Zion Cemetery? Were they moved? Or do these African-Ame…,-0.3736,0.0,0.109,0.891
1143330793822965761,,Tue Jun 25 01:31:17 +0000 2019,"Kelowna, BC, Canada",,,,,,,,Large rental housing project destined for public hearing https://t.co/SZPkOXINqo,0.0,0.0,0.0,1.0
1143327833046994944,,Tue Jun 25 01:19:32 +0000 2019,"San Francisco, CA",,,94101.0,,san francisco,ca,san francisco ca,"RT @CAgovernor: When it comes to solving the crisis California faces like housing, clean drinking water, homelessness, @kkellyjanus is help…",0.3612,0.274,0.148,0.578
1143327487448866816,,Tue Jun 25 01:18:09 +0000 2019,Seattle,,,,,,,,"@seattletimes Tax Apple
Tax Amazon
Tax Expedia

Build public and affordable housing.",0.1779,0.134,0.0,0.866
1143327378497630209,,Tue Jun 25 01:17:43 +0000 2019,"Hawaii, USA",,,,,,,,"RT @AirbnbCitizen: Senate Bill 1292 would generate an estimated $46M for Hawaii that could be used for services like education, public safe…",0.3612,0.106,0.0,0.894
1143324923194236928,,Tue Jun 25 01:07:58 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,"The @UnitedWayKC team recognizes that we have a disaster on our hands when it comes to #homelessness and our response is not sufficient. We have failed to build the public and political will to invest in housing solutions at the scale of the problem. 

https://t.co/wYA7uLrzo2",-0.8555,0.033,0.195,0.772
1143324723801182208,,Tue Jun 25 01:07:10 +0000 2019,"Baton Rouge, LA",30.449,-91.188,70801.0,22033.0,baton rouge,la,baton rouge la,"This week council members were provided with a final draft of the Civil Rights Ordinance that would provide explicit protection against discrimination on the basis of sexual orientation and gender identity in employment, housing, and public accommodation. /2",0.0,0.0,0.0,1.0
1143322919403061249,,Tue Jun 25 01:00:00 +0000 2019,"Sacramento, CA",38.58,-121.49,95811.0,6067.0,sacramento,ca,sacramento ca,"When it comes to solving the crisis California faces like housing, clean drinking water, homelessness, @kkellyjanus is helping create a new public-private paradigm. #CaliforniaForAll https://t.co/zfX9pNEqCQ",0.7003,0.35,0.121,0.529
1143320802240028672,,Tue Jun 25 00:51:35 +0000 2019,"Portland, OR",45.51,-122.69,97201.0,41051.0,portland,or,portland or,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",0.5106,0.142,0.0,0.858
1143319439791644672,,Tue Jun 25 00:46:10 +0000 2019,S'puyalupubsh land,47.370402999999996,-122.10149755,98042.0,53033.0,Kent,WA,Kent WA,Public housing development &gt; rent control,0.0,0.0,0.0,1.0
