id,text,timestamp,user_location,latitude,longitude,zipcode,county,city,state,city_state,compound_sentiment,positive_sentiment,negative_sentiment,neutral_sentiment
1142664748741173248,"RT @vvernachio: ICYMI: Earlier today, a public forum was held at the El Rio Neighborhood Center for both Ward one and the Democratic mayora…",Sun Jun 23 05:24:40 +0000 2019,"Tucson, AZ",32.22,-110.97,85701.0,4019.0,tucson,az,tucson az,0.0,0.0,0.0,1.0
1142664608299139072,"ICYMI: Earlier today, a public forum was held at the El Rio Neighborhood Center for both Ward one and the Democrati… https://t.co/SG3AJ4JaB9",Sun Jun 23 05:24:06 +0000 2019,"Tucson, AZ",32.22,-110.97,85701.0,4019.0,tucson,az,tucson az,0.0,0.0,0.0,1.0
1142640283827359744,"@tburages @neal_katyal Now he wants to be a squatter in public housing...
Someone should take out a full page ad in… https://t.co/1nXglF7A5X",Sun Jun 23 03:47:27 +0000 2019,Las Vegas NV,,,,,,,,0.0,0.0,0.0,1.0
1142628122468085760,"RT @komonews: Some Seattleites who live in public housing will soon have access to free transit passes as part of a one-year, $1 million pi…",Sun Jun 23 02:59:08 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,0.5106,0.125,0.0,0.875
1142626246829830144,"@BenSala22 @BernieSanders What’s socialism? 

What country is socialist? 

Fire, Police, Ambulance, Roads, Social S… https://t.co/YXQXOlvFJr",Sun Jun 23 02:51:40 +0000 2019,"Airdrie, Alberta",,,,,,,,-0.4137,0.0,0.165,0.835
1142625719282995200,RT @jebidiahjohans1: @CobraKingKai1 @LandauDave Imagine working in entertainment for less than 800 per month? At that point you might consi…,Sun Jun 23 02:49:35 +0000 2019,Pawtucket,,,,,,,,0.4215,0.128,0.0,0.872
1142625530744905731,@CobraKingKai1 @LandauDave Imagine working in entertainment for less than 800 per month? At that point you might co… https://t.co/UempE9HbIn,Sun Jun 23 02:48:50 +0000 2019,United States,,,,,,,,0.4215,0.135,0.0,0.865
1142622879772631040,"Homelessness  is a blue-city problem. Not just because of the high cost of housing  and taxes, which are indeed fac… https://t.co/HKOSpiH7ba",Sun Jun 23 02:38:18 +0000 2019,"San Francisco, CA",,,94101.0,,san francisco,ca,san francisco ca,-0.4019,0.0,0.124,0.876
1142621997060378624,"RT @4TaxFairness: Economic inequality continues to worsen, but all Trump &amp; the GOP want to do is throw handouts to the rich &amp; big corporati…",Sun Jun 23 02:34:47 +0000 2019,CA,,,,,,,,0.6369,0.208,0.07,0.721
1142611678682480640,I can also agree that we need to use all tools. But complex laws (such as zoning) always works in the favor of the… https://t.co/6rp02QBXB3,Sun Jun 23 01:53:47 +0000 2019,"SF Bay Area, CA",,,,,sf bay area,ca,sf bay area ca,0.6486,0.194,0.0,0.806
1142602259907244033,"@TalbertSwan They aren’t, they just need to be implemented properly. That’s why I agree with Bernie’s assessment of… https://t.co/tQGcH30JVs",Sun Jun 23 01:16:21 +0000 2019,"Sun City, AZ",33.6,-112.28,85351.0,4013.0,sun city,az,sun city az,0.3612,0.128,0.0,0.872
1142600417655701504,RT @ocregister: Opinion: Public housing and the limits of good intentions https://t.co/05v72uoatJ,Sun Jun 23 01:09:02 +0000 2019,"Anaheim, California",33.85,-117.96,92801.0,6059.0,anaheim,ca,anaheim ca,0.4404,0.209,0.0,0.791
1142597991439597568,"@kayewhitehead @OliverStrawhat @CarolSOtt @Fun_Size_SexEd Very true. But... this is the city we are talking about,… https://t.co/lsKVhnbDEL",Sun Jun 23 00:59:24 +0000 2019,"Las Vegas, NV",36.0609645,-115.1351649,89123.0,32003.0,Las Vegas,NV,Las Vegas NV,0.4754,0.171,0.0,0.829
1142596481414762502,Public housing and the limits of good intentions https://t.co/GZyjZuDcix,Sun Jun 23 00:53:24 +0000 2019,Southern California,,,,,,,,0.4404,0.266,0.0,0.734
1142596207883235328,RT @graue: @kevinriggle @fugueish @MattHaneySF @qwhelan @rolandlisf @SandraLeeFewer @AaronPeskin @shamannwalton Unless you think a 5 story…,Sun Jun 23 00:52:19 +0000 2019,"42.392649,-71.110573",,,,,,,,0.0,0.0,0.0,1.0
1142592805048475648,RT @graue: @kevinriggle @fugueish @MattHaneySF @qwhelan @rolandlisf @SandraLeeFewer @AaronPeskin @shamannwalton I think the burden of proof…,Sun Jun 23 00:38:47 +0000 2019,"San Francisco, CA",,,94101.0,,san francisco,ca,san francisco ca,-0.4404,0.0,0.172,0.828
1142592771389157377,RT @graue: @kevinriggle @fugueish @MattHaneySF @qwhelan @rolandlisf @SandraLeeFewer @AaronPeskin @shamannwalton Unless you think a 5 story…,Sun Jun 23 00:38:39 +0000 2019,"San Francisco, CA",,,94101.0,,san francisco,ca,san francisco ca,0.0,0.0,0.0,1.0
1142591388309233665,1500 Seattle public-housing residents to get transit cards – KOMO News https://t.co/EZbGueUCvh https://t.co/XzJ8rHVizX,Sun Jun 23 00:33:09 +0000 2019,Seattle,,,,,,,,0.0,0.0,0.0,1.0
1142590589810237440,Opinion: Public housing and the limits of good intentions https://t.co/05v72uoatJ,Sun Jun 23 00:29:59 +0000 2019,"Orange County, CA",,,92862.0,6059.0,orange county,ca,orange county ca,0.4404,0.244,0.0,0.756
1142590466900336641,"RT @DefendGlendale: Greg Russ, the Czar of Privatization &amp; Gentrification, his calling is to end public housing as a public good from state…",Sun Jun 23 00:29:30 +0000 2019,"Twin Cities, MN",,,,,twin cities,mn,twin cities mn,0.4404,0.121,0.0,0.879
1142587915706478592,Opinion:  Public housing and the limits of good intentions https://t.co/iyLSzCiIUx,Sun Jun 23 00:19:22 +0000 2019,"Redlands, CA",34.0,-117.1,92373.0,6071.0,redlands,ca,redlands ca,0.4404,0.244,0.0,0.756
1142585587620126720,RT @presstelegram: Opinion: Public housing and the limits of good intentions https://t.co/xaOF8hQbZB,Sun Jun 23 00:10:06 +0000 2019,"Los Angeles, CA",33.97,-118.25,90001.0,6037.0,los angeles,ca,los angeles ca,0.4404,0.209,0.0,0.791
1142582487798956032,Opinion: Public housing and the limits of good intentions https://t.co/xaOF8hQbZB,Sat Jun 22 23:57:47 +0000 2019,"Long Beach, CA",33.76,-118.2,90802.0,6037.0,long beach,ca,long beach ca,0.4404,0.244,0.0,0.756
1142581860138213377,Opinion: Public housing and the limits of good intentions https://t.co/Csl3BqmQwy,Sat Jun 22 23:55:18 +0000 2019,"San Bernardino, CA",34.1,-117.29,92401.0,6071.0,san bernardino,ca,san bernardino ca,0.4404,0.244,0.0,0.756
1142579381925117952,"RT @komonews: Some Seattleites who live in public housing will soon have access to free transit passes as part of a one-year, $1 million pi…",Sat Jun 22 23:45:27 +0000 2019,"Washington, USA",,,,,,,,0.5106,0.125,0.0,0.875
1142577111552544768,@kevinriggle @fugueish @MattHaneySF @qwhelan @rolandlisf @SandraLeeFewer @AaronPeskin @shamannwalton Unless you thi… https://t.co/Xp1tiPyXWl,Sat Jun 22 23:36:26 +0000 2019,"Mission, San Francisco",,,,,,,,0.0,0.0,0.0,1.0
1142576518876389377,@kevinriggle @fugueish @MattHaneySF @qwhelan @rolandlisf @SandraLeeFewer @AaronPeskin @shamannwalton I think the bu… https://t.co/QScXRDnFuf,Sat Jun 22 23:34:04 +0000 2019,"Mission, San Francisco",,,,,,,,0.0,0.0,0.0,1.0
1142575818889203712,@joeyforlawrence Wasn't an argument against the hub was that it was ugly? Doesnt a 1% fee discourage art? How do we… https://t.co/7Kny6COT9v,Sat Jun 22 23:31:17 +0000 2019,"Kansas, USA",,,,,,,,0.1285,0.184,0.126,0.69
1142569901145464833,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",Sat Jun 22 23:07:47 +0000 2019,Seattle,,,,,,,,0.5106,0.142,0.0,0.858
1142568642267107329,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",Sat Jun 22 23:02:46 +0000 2019,"Washington, USA",,,,,,,,0.5106,0.142,0.0,0.858
1142568470413893632,What's going on OC? Public housing and the limits of good intentions https://t.co/aAIgYm3BVb Local &gt; https://t.co/YI4xWKQ857,Sat Jun 22 23:02:05 +0000 2019,Orange County CA USA,,,,,,,,0.4404,0.162,0.0,0.838
1142566993624571904,RT @elpaavo: hopefully continued public attention will get city leaders to pay attention to the current RHNA process - kudos to the @latime…,Sat Jun 22 22:56:13 +0000 2019,Glendale,,,,,,,,0.6808,0.227,0.053,0.72
1142559658718191618,"Quality of living is determined by many factors, from access to public transport to the availability of housing and… https://t.co/jjBmoud18q",Sat Jun 22 22:27:05 +0000 2019,"Dallas, TX, USA",,,,,,,,0.34,0.112,0.0,0.888
1142558840665153536,"@mikejschaefer Yes, I have no love for exclusive golf clubs taking up real estate in areas that should be dense hou… https://t.co/RYkl6x8iMD",Sat Jun 22 22:23:49 +0000 2019,"New Westminster, BC",,,,,,,,0.7351,0.304,0.08,0.616
1142558244264714240,"RT @auralaguilar: HUD’s proposed rule change would evict 25,000 families of mixed-immigration status. There is no public policy rationale f…",Sat Jun 22 22:21:27 +0000 2019,New York City,,,,,,,,-0.296,0.0,0.104,0.896
1142554974229954560,"@trofiewife It’s certainly not only a generational thing, but land tenure is a big deal - homes were cheaper when t… https://t.co/Rh06Qplftn",Sat Jun 22 22:08:28 +0000 2019,"Iowa City, IA",41.6,-91.5,52240.0,19103.0,iowa city,ia,iowa city ia,0.1779,0.086,0.0,0.914
1142548834846797824,"RT @HACLA1938: “You can imagine, if you’re forcing the eviction of nearly one-third of these very large public housing sites, the impact th…",Sat Jun 22 21:44:04 +0000 2019,Vancouver,,,,,,,,-0.4588,0.0,0.12,0.88
1142548230359724038,RT @BootlegGirl: @dreamingnoctis @mssilverstein @Cybren Well the central premise of The Fountainhead is the architect successfully defendin…,Sat Jun 22 21:41:40 +0000 2019,"Winona, MN",44.0,-91.6,55987.0,27169.0,winona,mn,winona mn,0.6486,0.261,0.0,0.739
1142548199745437697,@dreamingnoctis @mssilverstein @Cybren Well the central premise of The Fountainhead is the architect successfully d… https://t.co/L7gXS5rtvM,Sat Jun 22 21:41:32 +0000 2019,"Winona, MN",44.0,-91.6,55987.0,27169.0,winona,mn,winona mn,0.6486,0.275,0.0,0.725
1142543243868983297,"RT @DougOse: @GavinNewsom @cmarinucci You say you’re a fighter. When will you fight for those who obey the law, w/kids in public K-12, who…",Sat Jun 22 21:21:51 +0000 2019,No. Calif.,,,,,,,,-0.25,0.063,0.103,0.833
1142539657030168576,"@proxcee Soon out on parole, protective custody,
because the public wants them gone.
Provided new identity, housing… https://t.co/xXzpi26k2f",Sat Jun 22 21:07:36 +0000 2019,"Olympia, WA",47.0,-122.9,98501.0,53067.0,olympia,wa,olympia wa,0.0,0.0,0.0,1.0
1142538009801297920,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",Sat Jun 22 21:01:03 +0000 2019,Seattle,,,,,,,,0.5106,0.142,0.0,0.858
1142536777011347456,"RT @urbenschneider: ""Berlin’s new plans suggest something more fundamental: a city working toward a housing market where real estate’s func…",Sat Jun 22 20:56:09 +0000 2019,"Portland, Oregon",45.51,-122.69,97201.0,41051.0,portland,or,portland or,0.0,0.0,0.0,1.0
1142536069407236098,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",Sat Jun 22 20:53:20 +0000 2019,"Youngstown, OH",41.09,-80.64,44502.0,39099.0,youngstown,oh,youngstown oh,0.5106,0.142,0.0,0.858
1142535134530289664,"Some Seattleites who live in public housing will soon have access to free transit passes as part of a one-year, $1… https://t.co/WRas3U8UTv",Sat Jun 22 20:49:38 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,0.5106,0.142,0.0,0.858
1142534574649614336,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",Sat Jun 22 20:47:24 +0000 2019,Jags FL,,,,,,,,0.5106,0.142,0.0,0.858
1142533895012798465,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",Sat Jun 22 20:44:42 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,0.5106,0.142,0.0,0.858
1142529263683325952,RT @FinnCoven: Love this! #TransitEquityIsAClimateSolution https://t.co/kLqHh7feo6,Sat Jun 22 20:26:18 +0000 2019,"Seattle and Mazama, WA",48.6,-120.6,98833.0,53047.0,seattle and mazama,wa,seattle and mazama wa,0.6696,0.473,0.0,0.527
1142529117385945089,"@AOC So where should 150,000 people per month, crossing the border illegally, without jobs and wanting to go on pub… https://t.co/YREa0cp5Fb",Sat Jun 22 20:25:43 +0000 2019,"California, USA",32.8100122,-117.10498915,,,,,,0.0,0.0,0.0,1.0
1142527767486976000,@auweia1 @MattHaneySF @RussellTokar up to 40% of housing in the UK and the EU is owned by the local town council (c… https://t.co/db3O5Xl2fS,Sat Jun 22 20:20:21 +0000 2019,"San Francisco, CA",37.7706565,-122.4359785,94117.0,6075.0,San Francisco,CA,San Francisco CA,0.0,0.0,0.0,1.0
1142527284298993664,"‘Life changer’: Free Orca transit cards going to 1,500 public-housing residents in Seattle https://t.co/Lt6XRPHi5a via @seattletimes",Sat Jun 22 20:18:26 +0000 2019,Seattle,,,,,,,,0.5106,0.18,0.0,0.82
1142519105196400640,"RT @ChainbreakerSF: Principle #7 “Full access for retuning citizens to the housing, jobs, education &amp; a decriminalized/demilitarized public…",Sat Jun 22 19:45:56 +0000 2019,United States,,,,,,,,0.0,0.0,0.0,1.0
1142518129454542848,"Principle #7 “Full access for retuning citizens to the housing, jobs, education &amp; a decriminalized/demilitarized pu… https://t.co/EpOh5f6P9H",Sat Jun 22 19:42:03 +0000 2019,"Santa Fe, NM",35.7,-105.9,87501.0,35049.0,santa fe,nm,santa fe nm,0.0,0.0,0.0,1.0
1142518081526218752,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",Sat Jun 22 19:41:52 +0000 2019,"Burien, WA",48.5,-122.4,98233.0,53057.0,burien,wa,burien wa,0.5106,0.142,0.0,0.858
1142516708126658561,"AS THE BABY RING CONTINUES TO OPERATE MY CHILDREN MISSING, WHY THE SATANIC CULT TERRORISTS BRAG HOW EDUCATED THEIR… https://t.co/nDFYdXDJrx",Sat Jun 22 19:36:24 +0000 2019,Arlington Texas,,,,,,,,-0.8301,0.0,0.301,0.699
1142516450050969600,"RT @MikeLindblom: ‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit. Report by @heidigroover @…",Sat Jun 22 19:35:23 +0000 2019,Seattle,,,,,,,,0.5106,0.142,0.0,0.858
1142514312054841344,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",Sat Jun 22 19:26:53 +0000 2019,"Freemont District, Seattle WA",,,,,,,,0.5106,0.142,0.0,0.858
1142513408404852736,"RT @MikeLindblom: ‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit. Report by @heidigroover @…",Sat Jun 22 19:23:18 +0000 2019,"Tongva Land, Hollywood, CA",34.09,-118.38,90069.0,6037.0,"tongva land, hollywood",ca,"tongva land, hollywood ca",0.5106,0.142,0.0,0.858
1142508886546669568,6) I was the only candidate at the Saturday forum to present an option for raising revenue. The city already applie… https://t.co/7Vxql0U43q,Sat Jun 22 19:05:19 +0000 2019,"Lawrence, KS",39.0,-95.2,66044.0,20045.0,lawrence,ks,lawrence ks,0.0,0.0,0.0,1.0
1142507162062770176,RT @4TaxFairness: The #GOPTaxScam has proven to be a massive failure. Working families didn’t reap the benefits they were promised by Trump…,Sat Jun 22 18:58:28 +0000 2019,"Florida, USA",,,,,,,,0.2023,0.193,0.125,0.682
1142506507252064256,"RT @SFBusinessTimes: Public school teachers in San Jose, Santa Cruz and San Francisco routinely need to stretch their budgets to cover thei…",Sat Jun 22 18:55:52 +0000 2019,Neverland,,,,,,,,0.0,0.0,0.0,1.0
1142504553763368961,"@GavinNewsom @cmarinucci You say you’re a fighter. When will you fight for those who obey the law, w/kids in public… https://t.co/c98wDuk6QX",Sat Jun 22 18:48:06 +0000 2019,"Sacramento, CA",38.58,-121.49,95811.0,6067.0,sacramento,ca,sacramento ca,-0.25,0.072,0.117,0.811
1142503833370673153,"RT @MikeLindblom: ‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit. Report by @heidigroover @…",Sat Jun 22 18:45:15 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,0.5106,0.142,0.0,0.858
1142503618219839489,"ICYMI: In a marathon workshop yesterday, streets/infrastructure, public safety and affordable housing emerged as… https://t.co/tzU1mNvGYU",Sat Jun 22 18:44:23 +0000 2019,"A movie theater, probably ",29.417501,-98.5406515,78207.0,48029.0,San Antonio,TX,San Antonio TX,0.4215,0.177,0.0,0.823
1142502344539553792,"RT @SFBusinessTimes: Public school teachers in San Jose, Santa Cruz and San Francisco routinely need to stretch their budgets to cover thei…",Sat Jun 22 18:39:20 +0000 2019,Mother Earth,,,,,,,,0.0,0.0,0.0,1.0
1142498906351161345,"RT @MikeLindblom: ‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit. Report by @heidigroover @…",Sat Jun 22 18:25:40 +0000 2019,Seattle,,,,,,,,0.5106,0.142,0.0,0.858
1142498617963401216,"RT @SFBusinessTimes: Public school teachers in San Jose, Santa Cruz and San Francisco routinely need to stretch their budgets to cover thei…",Sat Jun 22 18:24:31 +0000 2019,"San Francisco, CA",,,94101.0,,san francisco,ca,san francisco ca,0.0,0.0,0.0,1.0
1142494365849276416,"RT @SFBusinessTimes: Public school teachers in San Jose, Santa Cruz and San Francisco routinely need to stretch their budgets to cover thei…",Sat Jun 22 18:07:37 +0000 2019,SF Bay Area,,,,,,,,0.0,0.0,0.0,1.0
1142494336866631680,"RT @SFBusinessTimes: Public school teachers in San Jose, Santa Cruz and San Francisco routinely need to stretch their budgets to cover thei…",Sat Jun 22 18:07:31 +0000 2019,Northern California ,,,,,,,,0.0,0.0,0.0,1.0
1142492711137808387,"Public school teachers in San Jose, Santa Cruz and San Francisco routinely need to stretch their budgets to cover t… https://t.co/YmBBasO6yD",Sat Jun 22 18:01:03 +0000 2019,San Francisco,,,,,,,,0.0,0.0,0.0,1.0
1142486243391004672,"RT @jdcmedlock: Update on this thread: 

- Booker: mass clemency for drug offenders

- Biden: land use reform as part of the GND

- Castro:…",Sat Jun 22 17:35:21 +0000 2019,"Indiana, USA",,,,,,,,-0.3612,0.0,0.106,0.894
1142484923871354880,"Sheriff to Get Extra $65 Million for Existing Services Amid Pushback Over Housing, Public Defender - https://t.co/lyQTYRINiP",Sat Jun 22 17:30:06 +0000 2019,"Orange County, CA",,,92862.0,6059.0,orange county,ca,orange county ca,0.1027,0.085,0.0,0.915
1142484805629513729,"RT @MikeLindblom: ‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit. Report by @heidigroover @…",Sat Jun 22 17:29:38 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,0.5106,0.142,0.0,0.858
1142482045114834944,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",Sat Jun 22 17:18:40 +0000 2019,"Mukilteo, WA",47.91,-122.3,98275.0,53061.0,mukilteo,wa,mukilteo wa,0.5106,0.142,0.0,0.858
1142481142873853952,"Update on this thread: 

- Booker: mass clemency for drug offenders

- Biden: land use reform as part of the GND

-… https://t.co/a0xknyR3cL",Sat Jun 22 17:15:05 +0000 2019,Northern California,,,,,,,,-0.3612,0.0,0.111,0.889
1142476843703869440,"What your teacher meant was, they have a right to our public schools, food stamps, subsidized housing, social secur… https://t.co/dsWLWia87p",Sat Jun 22 16:58:00 +0000 2019,Tucson Az,,,,,,,,0.0,0.0,0.0,1.0
1142474903058186241,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",Sat Jun 22 16:50:17 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,0.5106,0.142,0.0,0.858
1142473543214481408,If your POOR in Kamala’s Ca. is life better if you’re an Illegal! https://t.co/rahIxHGUk1,Sat Jun 22 16:44:53 +0000 2019,"San Diego, CA",32.72,-117.18,92101.0,6073.0,san diego,ca,san diego ca,-0.7027,0.134,0.357,0.509
1142472582832279554,"@JimWatsonOttawa I did give my daughter Carmen Lever the telephone number of the Ottawa Public Health Inspector, an… https://t.co/yOqxSWbElM",Sat Jun 22 16:41:04 +0000 2019,Canada,,,,,,,,0.0772,0.071,0.0,0.929
1142472495615770627,RT @CSaanich: TODAY: Join us from 12:00-4:00 pm at Cultural Centre to provide input on draft housing policies and guidelines. This work inc…,Sat Jun 22 16:40:43 +0000 2019,"Central Saanich, BC",,,,,,,,0.296,0.091,0.0,0.909
1142471585107984389,Public Service Announcement: What is an occupied staging consultation? Let's consider the Texas A&amp;M Real Estate Cen… https://t.co/ViKKHwjdtZ,Sat Jun 22 16:37:06 +0000 2019,"Dallas, Texas",32.79,-96.8,75201.0,48113.0,dallas,tx,dallas tx,0.0,0.0,0.0,1.0
1142467736221581312,RT @CSaanich: TODAY: Join us from 12:00-4:00 pm at Cultural Centre to provide input on draft housing policies and guidelines. This work inc…,Sat Jun 22 16:21:48 +0000 2019,Vancouver | Victoria,,,,,,,,0.296,0.091,0.0,0.909
1142467574971736069,"1,500 Seattle public-housing residents to get transit cards https://t.co/2QTXV3jQGv",Sat Jun 22 16:21:10 +0000 2019,Seattle,,,,,,,,0.0,0.0,0.0,1.0
1142467333790867460,@JamesEdwardsTPC @PlanterTobacco Reality check: The huge population of Hispanics and Asians will NEVER agree to pub… https://t.co/sRXJvSt4oD,Sat Jun 22 16:20:13 +0000 2019,"Winona, MN",44.0,-91.6,55987.0,27169.0,winona,mn,winona mn,0.049,0.118,0.109,0.773
1142465865671225344,"@SpringSteps Then there's El Paso and I've been there, very mean people! But hell no most Hispanics here talk about… https://t.co/dsV3h6QzX7",Sat Jun 22 16:14:23 +0000 2019,South Texas,,,,,,,,-0.8883,0.0,0.333,0.667
1142465078576349184,@courtneyannmcd @dan3944 @MattHaneySF @coreysmith_17 @graue @rolandlisf @SandraLeeFewer @AaronPeskin @shamannwalton… https://t.co/NkxNzaHmf7,Sat Jun 22 16:11:15 +0000 2019,"San Francisco, CA",,,94101.0,,san francisco,ca,san francisco ca,0.0,0.0,0.0,1.0
1142463205589102592,RT @elpaavo: hopefully continued public attention will get city leaders to pay attention to the current RHNA process - kudos to the @latime…,Sat Jun 22 16:03:48 +0000 2019,"Connecticut, USA",,,,,,,,0.6808,0.227,0.053,0.72
1142462636321320961,@JeffStensland @statesman @Chief_Manley Lol. Only if your business has public property in front big enough that a t… https://t.co/RsYDmc8Ynd,Sat Jun 22 16:01:33 +0000 2019,"Austin, TX",30.27,-97.74,78701.0,48453.0,austin,tx,austin tx,0.4215,0.141,0.0,0.859
1142461002056908803,"A current administration proposal could force hundreds of legally immigrated Arizona families, many with children,… https://t.co/4O0RRn4btA",Sat Jun 22 15:55:03 +0000 2019,"Mesa, AZ",33.44,-111.86,85201.0,4013.0,mesa,az,mesa az,0.1027,0.091,0.0,0.909
1142458490264289285,"1,500 Seattle public-housing residents to get transit cards - https://t.co/vmGLxjEXkf https://t.co/0CDlInq2K8",Sat Jun 22 15:45:04 +0000 2019,"United States, Louisiana",32.6,-93.0,71003.0,22061.0,united states,la,united states la,0.0,0.0,0.0,1.0
1142456297201254400,"RT @MelissaRClary: 'Not only are Housing First interventions effective in ending homelessness, they are typically cheaper than allowing peo…",Sat Jun 22 15:36:21 +0000 2019,Las Vegas,,,,,,,,0.4767,0.147,0.0,0.853
1142454814472843265,"1,500 Seattle public-housing residents to get transit cards – https://t.co/CnUMxmx95d https://t.co/Hd9ftPgC4j https://t.co/dx5NgT05HE",Sat Jun 22 15:30:28 +0000 2019,Seattle,,,,,,,,0.0,0.0,0.0,1.0
1142453192564678661,"'Not only are Housing First interventions effective in ending homelessness, they are typically cheaper than allowin… https://t.co/LV77SQH8q7",Sat Jun 22 15:24:01 +0000 2019,"Las Vegas, NV",36.17,-115.13,89101.0,32003.0,las vegas,nv,las vegas nv,0.4767,0.162,0.0,0.838
1142452981809287169,@kimmaicutler @MattHaneySF @bufordsharkley @A_p_walker @JDBonabike @graue I wonder if @Scott_Wiener would be intere… https://t.co/fCU4RQoKN0,Sat Jun 22 15:23:11 +0000 2019,San Francisco,,,,,,,,0.0,0.0,0.0,1.0
1142451607163953153,"RT @heidigroover: ""But if you have no money, half-price is still too much."" The rollout of free transit passes for some SHA tenants comes a…",Sat Jun 22 15:17:43 +0000 2019,"Seattle/King County, WA",47.61,-122.33,98101.0,53033.0,seattle/king county,wa,seattle/king county wa,0.3919,0.147,0.093,0.76
1142450640435597312,"RT @typewriteralley: I LOVE LOVE LOVE funding free transit passes for students and public housing residents. It's great.

I don't love fund…",Sat Jun 22 15:13:53 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,0.9676,0.561,0.085,0.354
1142449758226698242,.@brettanyshannon the City of Oxnard Housing Department has enacted the Fortress L.A. chapter in Mike Davis’s City… https://t.co/fQA1v5u8Nv,Sat Jun 22 15:10:22 +0000 2019,South Central L.A. / Pasadena,33.9854835,-118.293079,90037.0,6037.0,Los Angeles,CA,Los Angeles CA,0.0,0.0,0.0,1.0
1142447234795155456,"Housing is a critical issue facing San Francisco. Director of Housing Delivery, and member of the McCarthy Center B… https://t.co/e1oar9MdZQ",Sat Jun 22 15:00:21 +0000 2019,University of San Francisco,,,,,,,,-0.3182,0.0,0.113,0.887
1142446477345722368,"1,500 Seattle public-housing residents to get transit cards – San Francisco Chronicle https://t.co/HdDa3PqOPw",Sat Jun 22 14:57:20 +0000 2019,Seattle,,,,,,,,0.0,0.0,0.0,1.0
1142444873150271489,When work makes the news. #SeattleTimes #TransportationEquity #FreeTransit #SDOT https://t.co/FJ1KcsmTmD,Sat Jun 22 14:50:58 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,0.0,0.0,0.0,1.0
1142444194893651970,"‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit https://t.co/FJ1KcsmTmD",Sat Jun 22 14:48:16 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,0.5106,0.18,0.0,0.82
1142443296385454080,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",Sat Jun 22 14:44:42 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,0.5106,0.142,0.0,0.858
1142440202981523456,RT @CSaanich: TODAY: Join us from 12:00-4:00 pm at Cultural Centre to provide input on draft housing policies and guidelines. This work inc…,Sat Jun 22 14:32:24 +0000 2019,Vancouver ~ Cariboo,,,,,,,,0.296,0.091,0.0,0.909
1142439678605496323,TODAY: Join us from 12:00-4:00 pm at Cultural Centre to provide input on draft housing policies and guidelines. Thi… https://t.co/HX44X7lzF4,Sat Jun 22 14:30:19 +0000 2019,"Central Saanich, BC",,,,,,,,0.296,0.104,0.0,0.896
1142439640688996352,RT @Bici_Urbana: When work makes the #SeattleTimes. #transportationequity #freetransit https://t.co/c31yN6Njv6,Sat Jun 22 14:30:10 +0000 2019,"Brooklyn, NY",40.7,-73.99,11201.0,36047.0,brooklyn,ny,brooklyn ny,0.0,0.0,0.0,1.0
